6,10,9,33,71,114,130,132,89,92,73,60,62,59,58,45,57,54,41,36,28,28,25,24,20,
5,5,9,11,30,60,117,121,120,94,85,65,64,58,61,54,55,48,46,42,39,40,39,27,21,
4,5,7,9,8,34,84,104,122,100,85,81,56,68,50,54,60,46,47,37,37,43,39,37,21,
0,3,8,10,8,40,70,125,132,111,92,77,63,60,53,60,60,45,57,41,48,37,34,28,29,
0,0,0,0,0,1,8,6,15,44,83,128,137,118,78,79,69,54,47,46,49,52,38,50,40,
1,0,0,2,9,10,37,59,122,146,119,101,79,66,63,46,56,40,50,42,49,46,45,37,38,
1,1,0,1,3,7,12,35,64,114,140,122,89,85,76,47,50,43,52,52,40,51,46,39,41,
1,0,0,1,1,1,6,12,41,74,127,150,93,96,82,66,59,51,42,40,52,46,37,44,45,
0,0,0,0,0,0,0,0,0,0,0,4,8,16,59,113,156,106,97,96,69,59,54,46,41,
0,2,1,4,11,15,74,137,136,119,95,65,65,66,53,46,45,45,48,43,47,43,52,39,34,
9,21,49,112,110,111,79,81,77,58,63,53,55,50,44,36,33,30,42,43,31,30,30,22,22,
9,20,50,45,85,103,106,106,80,77,69,72,66,74,53,45,35,34,28,29,34,33,35,29,17,
7,9,13,30,48,42,74,125,114,98,108,98,69,73,51,58,35,42,33,37,32,35,35,33,21,
8,6,7,17,32,34,36,48,135,119,78,86,78,70,60,69,54,48,38,35,38,31,26,32,24,
6,13,33,34,38,71,139,127,90,71,62,68,64,59,59,52,42,34,38,34,31,29,24,27,27,
0,0,8,11,28,40,78,121,119,101,91,68,50,57,58,49,50,37,46,42,35,27,34,27,24,
0,0,0,3,6,22,84,168,90,96,101,68,66,52,63,57,42,41,34,32,33,34,35,25,35,
0,0,2,1,1,2,13,70,112,138,104,93,78,83,70,63,63,54,41,34,33,28,38,34,34,
1,0,1,2,1,2,29,83,92,107,123,91,92,78,64,72,60,48,39,42,35,34,35,34,33,
3,1,1,2,1,48,59,80,111,125,82,91,81,80,60,64,52,45,36,42,38,33,25,35,32,
0,1,2,0,2,4,62,69,91,101,133,81,82,78,80,55,58,47,47,41,30,30,35,37,36,
25,49,107,129,85,96,86,61,65,55,59,51,45,37,39,29,35,25,26,28,27,24,26,25,24,
10,22,49,48,70,80,88,96,74,64,55,56,59,57,46,35,38,31,29,26,31,24,25,27,26,
10,14,53,36,48,71,89,87,73,86,62,60,59,58,44,39,50,40,39,32,29,24,24,31,27,
0,0,1,6,6,7,10,25,28,24,29,37,54,82,65,68,57,42,56,54,44,46,40,44,39,
5,8,5,6,32,33,31,28,63,117,93,81,62,73,64,73,66,47,50,42,34,34,36,32,27,
3,5,17,31,33,38,55,43,69,80,76,71,49,68,63,58,58,47,47,44,32,23,32,28,23,
2,6,18,28,28,33,57,51,53,73,62,69,51,58,66,57,54,51,48,44,37,42,31,29,25,
30,37,56,41,44,36,55,47,50,52,70,59,51,55,52,45,47,32,42,40,35,22,29,29,25,
11,20,54,49,44,41,40,23,42,39,43,35,37,62,69,47,45,49,48,40,29,33,36,31,32,
7,25,40,44,54,45,31,31,37,38,39,39,39,48,65,56,53,52,45,41,32,33,29,31,31,
9,29,43,43,58,38,31,26,37,44,48,40,35,48,72,48,52,49,44,44,37,28,29,32,31,
28,24,47,53,41,37,35,33,44,51,38,51,68,55,47,50,48,48,44,34,36,29,29,30,31,
24,29,35,51,40,39,40,52,62,54,41,69,54,51,52,58,47,45,45,33,34,39,29,24,25,
10,33,32,33,45,56,42,74,68,67,55,65,64,64,52,56,51,48,41,39,33,29,31,25,26,
10,18,42,28,29,49,45,78,84,82,57,72,61,65,50,56,58,52,37,37,29,33,23,21,24,
5,14,31,34,32,35,52,75,85,75,76,69,53,62,58,57,53,55,45,29,31,35,23,34,29,
7,7,28,40,28,36,51,57,79,88,80,71,54,58,55,58,58,57,46,35,31,33,35,32,33,
7,5,21,40,34,39,58,50,61,91,87,75,72,60,57,53,54,40,42,33,35,37,30,29,18,
5,5,18,29,38,29,41,51,50,67,99,94,75,67,66,60,51,38,40,39,35,36,28,23,22,
5,6,11,23,32,30,26,35,53,75,103,76,83,65,70,63,51,48,40,39,33,28,28,29,25,
6,4,9,24,26,30,29,34,44,72,100,97,68,67,64,58,55,46,42,28,28,28,31,28,26,
5,5,5,31,30,22,29,27,45,43,82,101,83,64,57,46,47,50,50,34,29,30,25,28,28,
1,3,4,17,34,35,26,40,53,58,76,82,65,60,45,45,46,47,29,33,33,29,19,25,26,
0,4,18,30,28,34,50,68,65,77,66,45,40,46,39,36,35,29,37,28,34,28,27,22,21,
19,35,24,35,34,63,64,64,58,56,48,44,31,36,43,36,34,35,37,27,26,20,17,14,13,
5,6,16,23,26,31,44,57,82,70,64,58,47,47,38,35,33,26,27,21,34,29,25,13,16,
3,2,3,6,15,18,29,21,28,57,69,70,69,67,54,48,41,29,28,23,30,22,22,28,21,
0,0,2,2,3,11,17,24,29,29,40,82,58,71,63,66,50,49,32,30,30,28,33,23,23,
0,1,3,5,11,21,43,53,76,65,71,58,54,59,65,44,44,36,30,27,26,26,26,23,21,
36,72,107,83,73,66,55,43,43,32,36,31,28,25,29,30,26,24,25,25,28,18,26,14,14,
0,2,32,70,68,77,84,61,57,64,40,46,44,31,38,35,25,30,32,23,28,31,29,25,24,
8,27,47,83,94,92,68,52,46,33,36,39,31,23,29,29,24,25,32,19,31,24,20,19,22,
3,4,6,8,47,70,59,119,71,57,35,43,42,31,36,28,26,27,20,31,26,30,21,26,23,
12,40,38,66,78,91,51,53,52,38,27,32,32,28,18,25,22,19,17,14,17,12,12,14,9,
7,33,66,73,77,88,54,48,37,37,33,35,44,31,24,31,35,27,28,21,24,31,25,19,21,
24,71,64,81,70,76,49,42,49,38,29,29,35,33,29,33,37,34,27,24,25,22,28,19,21,
0,0,0,4,6,5,13,47,54,51,74,94,52,66,58,56,47,43,45,34,34,30,25,30,37,
6,5,6,20,21,61,68,67,103,96,78,64,62,39,47,41,40,37,33,34,33,34,37,35,26,
6,6,6,8,25,23,64,61,81,85,87,88,72,48,62,35,40,33,38,44,31,24,35,26,33,
4,5,6,9,28,25,64,78,99,106,103,83,76,65,48,43,37,38,46,39,34,35,27,29,32,
6,7,4,27,19,33,71,81,122,109,104,63,66,58,57,45,42,35,34,37,37,40,26,28,27,
5,5,6,17,20,29,50,68,85,109,127,78,82,53,62,49,46,33,42,40,31,37,33,35,24,
6,8,6,16,20,28,44,72,87,126,112,93,76,55,60,57,36,38,43,39,36,29,35,32,27,
25,22,23,33,55,44,57,88,80,73,75,60,46,56,42,41,37,30,30,28,32,31,33,35,22,
42,37,47,38,35,38,43,60,55,81,56,50,46,47,33,49,38,33,31,32,26,27,23,23,22,
17,36,57,45,37,36,34,47,60,49,79,54,40,43,42,44,38,34,36,32,26,25,23,24,29,
4,17,57,56,45,34,42,38,55,53,88,66,45,39,45,40,41,36,31,28,31,23,29,24,26,
12,56,59,41,33,44,40,78,65,75,51,42,43,39,39,44,32,32,30,32,27,30,25,29,40,
10,34,50,65,51,67,74,89,65,46,56,65,51,56,45,36,46,48,33,35,36,33,23,21,23,
10,20,33,45,59,111,98,78,82,66,62,61,56,52,48,39,32,44,35,28,27,21,27,28,33,
7,11,22,31,64,94,103,101,94,79,82,64,64,64,46,40,39,32,42,30,27,32,26,23,28,
7,8,10,24,64,70,101,90,127,99,85,67,69,47,52,46,36,41,34,36,32,36,33,44,35,
7,6,8,14,34,74,74,85,105,118,91,73,68,69,48,45,37,35,33,31,29,32,40,41,39,
5,6,9,8,27,89,70,94,92,97,90,99,66,54,59,45,42,37,36,35,30,37,39,39,32,
4,7,11,13,48,79,74,81,96,89,90,86,68,59,47,51,39,39,34,29,36,34,41,36,34,
10,38,73,78,90,71,55,68,91,71,68,54,53,49,40,44,35,29,29,28,35,31,28,28,33,
19,60,97,77,88,96,74,67,73,50,47,58,49,47,41,37,39,37,34,30,30,28,30,28,22,
20,28,76,115,117,92,77,69,72,55,55,55,48,47,39,35,40,37,36,35,29,33,32,31,29,
17,39,65,112,133,93,88,59,72,55,60,68,46,42,37,35,39,38,50,33,36,29,34,28,27,
5,16,34,64,136,128,93,98,84,57,57,69,50,54,47,39,44,45,41,40,36,34,25,25,30,
13,20,31,67,126,122,83,91,75,67,58,55,50,61,43,38,38,44,38,40,38,44,22,34,25,
4,9,22,61,67,139,120,100,72,72,80,55,78,50,50,53,45,51,40,40,34,25,31,28,27,
13,42,77,106,89,92,89,78,83,78,62,53,50,49,42,42,45,32,29,33,28,28,29,35,28,
11,22,55,74,104,102,76,84,97,71,67,66,63,60,45,40,44,38,27,28,30,23,27,29,33,
9,26,41,61,89,144,99,79,99,67,64,60,67,59,53,39,52,38,37,36,35,27,25,24,27,
10,18,28,64,74,108,140,89,83,86,64,57,60,61,51,50,46,44,40,42,35,25,27,27,23,
11,11,32,59,70,137,135,79,88,64,72,58,54,57,58,58,48,45,41,33,30,31,30,28,30,
8,14,42,55,57,105,129,107,77,72,59,50,63,49,72,63,47,40,39,27,29,31,23,30,27,
4,15,40,38,43,60,78,141,68,64,62,53,64,53,53,55,48,33,33,49,41,32,39,34,27,
12,43,56,48,29,27,31,44,38,79,85,49,38,44,48,44,46,45,33,26,32,28,28,25,37,
62,37,41,34,24,28,29,29,30,26,44,51,66,49,37,34,57,31,34,32,29,26,37,32,29,
37,61,40,36,30,29,18,25,28,29,24,38,37,41,67,47,39,51,30,31,27,34,34,35,34,
44,57,38,27,38,26,23,19,22,29,26,28,37,36,56,65,46,40,37,28,26,17,39,36,31,
52,38,39,34,35,25,27,21,22,20,27,25,28,40,48,68,64,30,36,25,24,20,36,35,26,
62,48,46,31,23,28,29,24,28,24,31,36,29,53,63,53,40,28,30,28,22,25,28,21,25,
70,53,42,30,37,32,28,26,30,36,33,45,51,57,44,39,42,31,29,27,30,26,41,32,27,
48,70,35,39,46,42,32,36,35,54,41,56,44,33,33,35,35,41,40,40,34,29,34,37,28,
13,59,62,41,36,49,49,37,44,50,60,47,44,39,33,38,40,33,40,46,39,29,30,28,21,
4,31,67,42,46,48,50,41,47,65,58,58,39,36,42,42,42,40,44,43,36,26,32,27,25,
7,27,60,55,42,53,50,46,67,58,65,57,29,39,41,44,43,48,44,39,40,32,29,28,25,
6,18,40,40,57,57,53,55,73,65,66,59,39,49,46,41,49,51,47,43,31,34,27,30,27,
9,20,52,39,48,72,80,100,70,67,46,48,59,64,53,58,51,44,45,34,28,30,29,31,36,
23,33,42,48,88,131,99,63,66,61,62,61,48,53,60,63,51,33,42,43,39,26,41,29,30,
51,66,87,112,131,101,89,73,74,79,58,50,54,46,55,64,47,44,48,30,39,32,28,37,32,
51,60,71,77,101,114,156,104,89,54,62,58,50,55,62,46,45,55,51,49,34,39,33,32,28,
51,56,58,84,92,85,102,164,105,65,65,63,55,49,48,49,46,49,55,42,46,46,31,35,31,
18,51,54,76,75,107,98,110,143,111,74,56,61,58,52,55,51,50,54,56,45,41,33,33,33,
16,50,57,77,86,96,97,105,152,105,69,55,61,60,63,60,50,48,52,52,44,40,39,32,34,
16,47,60,71,80,105,109,113,130,91,76,60,58,52,51,64,70,61,48,39,38,36,35,40,33,
57,58,60,94,96,91,68,92,78,72,54,71,57,62,65,52,61,52,48,47,42,49,28,40,37,
74,67,73,93,70,77,75,67,82,61,60,63,51,56,61,44,55,51,53,48,37,50,55,39,44,
41,72,70,75,83,77,71,86,77,76,66,63,68,53,57,57,65,55,52,48,47,45,40,49,42,
13,41,76,73,69,71,78,78,84,77,73,67,68,57,56,59,64,61,51,50,39,44,51,35,39,
9,16,56,69,79,72,94,75,97,76,92,69,64,53,75,62,73,51,50,39,43,42,53,34,30,
5,16,56,73,67,78,71,86,87,96,72,77,58,58,62,66,58,57,52,44,32,27,33,41,33,
17,14,19,62,79,90,92,91,109,98,75,74,66,58,59,49,43,35,37,32,30,28,37,37,32,
35,55,41,38,40,38,43,57,86,81,56,47,58,52,48,44,35,29,29,31,25,25,24,29,26,
45,59,50,34,28,26,27,34,39,49,45,39,84,37,42,38,42,47,33,30,30,30,25,28,40,
37,47,53,38,25,25,24,21,30,39,33,38,35,32,70,44,25,36,43,31,37,30,30,27,28,
33,51,47,49,28,25,20,23,29,32,35,39,36,41,56,47,39,33,35,45,33,34,27,30,24,
31,47,51,43,35,24,26,27,28,23,33,42,32,51,75,45,40,44,40,27,28,34,22,28,28,
10,40,42,48,42,32,29,29,25,20,28,30,30,43,57,67,61,48,34,25,29,27,28,27,26,
3,23,43,54,37,39,34,24,24,19,24,27,29,43,43,60,64,49,43,38,25,26,28,24,23,
61,45,49,55,63,49,44,33,55,57,63,42,41,41,39,37,37,38,42,51,41,42,35,44,37,
54,40,66,76,67,52,45,47,53,60,55,42,49,35,40,41,41,50,53,48,40,45,45,67,69,
45,57,86,71,60,61,58,49,60,47,59,49,39,41,47,37,54,52,56,45,76,55,60,49,41,
38,89,104,86,73,69,67,57,61,50,45,47,42,48,35,33,40,33,44,49,59,55,36,37,42,
72,136,101,96,80,78,69,59,51,41,39,38,45,37,36,50,38,52,42,54,32,30,30,21,28,
101,110,122,103,75,71,63,42,45,48,37,50,39,41,38,47,35,39,35,29,42,48,34,28,28,
7,14,56,79,102,114,103,81,77,74,84,65,56,49,46,53,36,47,32,32,35,26,32,22,25,
26,63,94,101,82,71,82,78,76,74,65,51,51,51,47,49,36,35,32,31,29,31,35,32,26,
27,62,103,126,112,89,65,69,61,65,55,53,43,52,36,48,46,38,28,38,35,34,27,29,25,
7,12,39,64,193,109,85,94,68,61,71,64,64,53,39,34,46,40,35,38,33,39,39,31,32,
8,14,38,140,140,88,95,104,74,52,51,66,50,51,47,35,36,37,46,36,37,35,30,36,33,
52,86,81,101,72,63,63,59,46,50,46,39,35,40,35,34,33,41,37,40,59,40,44,43,42,
16,47,62,73,58,58,64,66,58,57,45,45,47,41,39,41,39,27,31,37,31,30,56,46,37,
46,59,51,45,40,32,36,32,36,65,54,50,41,50,44,36,34,35,30,22,29,27,28,23,23,
41,69,48,38,32,26,24,22,28,28,28,27,38,61,64,43,43,33,20,27,21,28,22,42,29,
41,42,50,39,28,24,20,18,19,21,20,23,28,25,33,41,64,60,42,29,24,22,16,32,36,
41,48,41,39,28,32,27,26,27,27,25,47,49,49,62,52,38,33,30,22,25,26,23,22,26,
0,0,4,2,13,72,54,63,140,132,117,93,91,99,79,59,45,36,32,33,29,25,28,31,32,
110,118,57,76,56,114,96,94,84,74,97,85,85,72,76,65,76,63,60,67,54,62,63,44,46,
